Date,Time,Easting,Northing,Datetime
2024-09-19,21:54:33.822,468807.506700,6430991.150300,2024-09-19 21:54:33.822
2024-09-19,21:54:35.671,468811.630200,6430991.135300,2024-09-19 21:54:35.671
2024-09-19,21:54:37.500,468815.656200,6430989.982300,2024-09-19 21:54:37.500
2024-09-19,21:54:39.341,468819.725100,6430990.648600,2024-09-19 21:54:39.341
2024-09-19,21:54:41.187,468823.835900,6430990.164800,2024-09-19 21:54:41.187
2024-09-19,21:54:43.019,468827.855800,6430990.328000,2024-09-19 21:54:43.019
2024-09-19,21:54:44.860,468831.916700,6430990.399300,2024-09-19 21:54:44.860
2024-09-19,21:54:46.705,468835.988500,6430990.199400,2024-09-19 21:54:46.705
2024-09-19,21:54:48.544,468840.129800,6430988.871700,2024-09-19 21:54:48.544
2024-09-19,21:54:50.376,468844.233700,6430989.633000,2024-09-19 21:54:50.376
2024-09-19,21:54:52.218,468848.329500,6430989.790900,2024-09-19 21:54:52.218
2024-09-19,21:54:54.073,468852.450600,6430989.728700,2024-09-19 21:54:54.073
2024-09-19,21:54:55.907,468856.484200,6430989.535000,2024-09-19 21:54:55.907
2024-09-19,21:54:57.748,468860.600300,6430989.687900,2024-09-19 21:54:57.748
2024-09-19,21:54:59.584,468864.618700,6430989.532800,2024-09-19 21:54:59.584
2024-09-19,21:55:01.424,468868.701800,6430989.590900,2024-09-19 21:55:01.424
2024-09-19,21:55:03.280,468872.786800,6430988.773200,2024-09-19 21:55:03.280
2024-09-19,21:55:05.107,468880.712600,6430989.454900,2024-09-19 21:55:05.107
2024-09-19,21:55:06.953,468880.969700,6430988.242300,2024-09-19 21:55:06.953
2024-09-19,21:55:08.790,468884.976400,6430988.877200,2024-09-19 21:55:08.790
2024-09-19,21:55:10.640,468889.066000,6430988.348700,2024-09-19 21:55:10.640
2024-09-19,21:55:14.290,468897.190800,6430988.817200,2024-09-19 21:55:14.290
2024-09-19,21:55:16.213,468901.423600,6430988.406500,2024-09-19 21:55:16.213
2024-09-19,21:55:18.003,468905.450000,6430987.793700,2024-09-19 21:55:18.003
2024-09-19,21:55:19.840,468909.525800,6430987.857700,2024-09-19 21:55:19.840
2024-09-19,21:55:21.684,468913.606600,6430987.798000,2024-09-19 21:55:21.684
2024-09-19,21:55:23.531,468917.644300,6430987.647700,2024-09-19 21:55:23.531
2024-09-19,21:55:25.360,468921.691000,6430987.844400,2024-09-19 21:55:25.360
2024-09-19,21:55:27.202,468925.769200,6430987.346700,2024-09-19 21:55:27.202
2024-09-19,21:55:30.853,468933.857600,6430986.769000,2024-09-19 21:55:30.853
2024-09-19,21:55:32.725,468937.970600,6430987.256600,2024-09-19 21:55:32.725
2024-09-19,21:55:34.570,468942.163600,6430986.346500,2024-09-19 21:55:34.570
2024-09-19,21:55:36.416,468946.237400,6430986.552000,2024-09-19 21:55:36.416
2024-09-19,21:55:38.264,468950.337100,6430986.371100,2024-09-19 21:55:38.264
2024-09-19,21:55:40.104,468954.404700,6430986.166800,2024-09-19 21:55:40.104
2024-09-19,21:55:41.941,468958.481900,6430986.153900,2024-09-19 21:55:41.941
2024-09-19,21:55:43.782,468962.563800,6430985.842400,2024-09-19 21:55:43.782
2024-09-19,21:55:45.616,468966.645200,6430985.812000,2024-09-19 21:55:45.616
2024-09-19,21:55:47.455,468970.900400,6430985.507700,2024-09-19 21:55:47.455
2024-09-19,21:55:49.298,468975.368500,6430985.951400,2024-09-19 21:55:49.298
2024-09-19,21:55:51.123,468979.396800,6430985.796600,2024-09-19 21:55:51.123
2024-09-19,21:55:52.962,468983.582200,6430985.259800,2024-09-19 21:55:52.962
2024-09-19,21:55:54.800,468987.656500,6430984.736800,2024-09-19 21:55:54.800
2024-09-19,21:55:56.654,468991.800800,6430985.383300,2024-09-19 21:55:56.654
2024-09-19,21:55:58.471,468995.831000,6430984.392600,2024-09-19 21:55:58.471
2024-09-19,21:56:00.306,468999.873600,6430984.916000,2024-09-19 21:56:00.306
2024-09-19,21:56:02.155,469003.972100,6430984.097300,2024-09-19 21:56:02.155
2024-09-19,21:56:05.845,469012.106700,6430984.287600,2024-09-19 21:56:05.845
2024-09-19,21:56:07.686,469016.159600,6430983.183500,2024-09-19 21:56:07.686
2024-09-19,21:56:09.549,469020.341500,6430983.961000,2024-09-19 21:56:09.549
2024-09-19,21:56:13.475,469029.031600,6430983.466200,2024-09-19 21:56:13.475
2024-09-19,21:56:15.300,469033.069900,6430983.373300,2024-09-19 21:56:15.300
2024-09-19,21:56:17.154,469037.181300,6430983.313900,2024-09-19 21:56:17.154
2024-09-19,21:56:18.985,469041.218900,6430983.381400,2024-09-19 21:56:18.985
2024-09-19,21:56:20.816,469045.366200,6430982.798400,2024-09-19 21:56:20.816
2024-09-19,21:56:22.677,469049.467700,6430982.628900,2024-09-19 21:56:22.677
2024-09-19,21:56:24.516,469053.636300,6430982.657800,2024-09-19 21:56:24.516
2024-09-19,21:56:26.355,469057.705500,6430982.518600,2024-09-19 21:56:26.355
2024-09-19,21:56:28.193,469061.781700,6430982.578500,2024-09-19 21:56:28.193
2024-09-19,21:56:30.046,469065.883400,6430982.756800,2024-09-19 21:56:30.046
2024-09-19,21:56:31.888,469069.951500,6430982.066300,2024-09-19 21:56:31.888
2024-09-19,21:56:33.731,469074.068100,6430981.514400,2024-09-19 21:56:33.731
2024-09-19,21:56:35.568,469078.388000,6430981.667600,2024-09-19 21:56:35.568
2024-09-19,21:56:37.399,469082.667900,6430981.697700,2024-09-19 21:56:37.399
2024-09-19,21:56:39.232,469086.827900,6430981.351400,2024-09-19 21:56:39.232
2024-09-19,21:56:41.079,469090.894300,6430981.236200,2024-09-19 21:56:41.079
2024-09-19,21:56:42.935,469095.017200,6430981.393100,2024-09-19 21:56:42.935
2024-09-19,21:56:44.771,469099.095700,6430981.113500,2024-09-19 21:56:44.771
2024-09-19,21:56:46.609,469103.142200,6430981.303500,2024-09-19 21:56:46.609
2024-09-19,21:56:48.459,469107.244700,6430980.430900,2024-09-19 21:56:48.459
2024-09-19,21:56:50.305,469111.236800,6430982.252500,2024-09-19 21:56:50.305
2024-09-19,21:56:52.143,469115.382100,6430980.258000,2024-09-19 21:56:52.143
2024-09-19,21:56:53.983,469119.447700,6430980.331000,2024-09-19 21:56:53.983
2024-09-19,21:56:55.831,469123.460600,6430980.480400,2024-09-19 21:56:55.831
2024-09-19,21:56:57.664,469127.582200,6430979.570300,2024-09-19 21:56:57.664
2024-09-19,21:56:59.500,469131.646100,6430979.515000,2024-09-19 21:56:59.500
2024-09-19,21:57:01.350,469136.121900,6430979.737000,2024-09-19 21:57:01.350
2024-09-19,21:57:03.181,469140.799700,6430979.876500,2024-09-19 21:57:03.181
2024-09-19,21:57:05.035,469145.125600,6430979.391500,2024-09-19 21:57:05.035
2024-09-19,21:57:06.866,469149.272400,6430979.185800,2024-09-19 21:57:06.866
2024-09-19,21:57:08.718,469153.382000,6430979.525000,2024-09-19 21:57:08.718
2024-09-19,21:57:10.550,469157.542600,6430978.786800,2024-09-19 21:57:10.550
2024-09-19,21:57:12.392,469161.517700,6430980.033800,2024-09-19 21:57:12.392
2024-09-19,21:57:14.230,469165.656400,6430978.436600,2024-09-19 21:57:14.230
2024-09-19,21:57:16.073,469169.717500,6430978.354200,2024-09-19 21:57:16.073
2024-09-19,21:57:17.909,469173.748600,6430978.502300,2024-09-19 21:57:17.909
2024-09-19,21:57:19.747,469177.808700,6430977.947400,2024-09-19 21:57:19.747
2024-09-19,21:57:21.577,469181.887300,6430977.649100,2024-09-19 21:57:21.577
2024-09-19,21:57:23.428,469185.974400,6430977.945700,2024-09-19 21:57:23.428
2024-09-19,21:57:25.258,469190.054400,6430977.560800,2024-09-19 21:57:25.258
2024-09-19,21:57:27.109,469194.139600,6430977.723800,2024-09-19 21:57:27.109
2024-09-19,21:57:28.945,469198.255900,6430977.383000,2024-09-19 21:57:28.945
2024-09-19,21:57:30.779,469202.281900,6430977.155900,2024-09-19 21:57:30.779
2024-09-19,21:57:32.614,469206.372400,6430977.180000,2024-09-19 21:57:32.614
2024-09-19,21:57:34.447,469210.383300,6430976.800500,2024-09-19 21:57:34.447
2024-09-19,21:57:36.293,469214.499400,6430976.402000,2024-09-19 21:57:36.293
2024-09-19,21:57:38.138,469218.565100,6430976.465500,2024-09-19 21:57:38.138
2024-09-19,21:57:39.967,469222.603300,6430976.526000,2024-09-19 21:57:39.967
2024-09-19,21:57:41.809,469226.697800,6430976.641600,2024-09-19 21:57:41.809
2024-09-19,21:57:43.655,469230.825000,6430976.382800,2024-09-19 21:57:43.655
2024-09-19,21:57:45.508,469234.916200,6430976.432600,2024-09-19 21:57:45.508
2024-09-19,21:57:47.340,469239.002600,6430976.072200,2024-09-19 21:57:47.340
2024-09-19,21:57:49.184,469243.078800,6430975.805100,2024-09-19 21:57:49.184
2024-09-19,21:57:51.017,469247.172000,6430975.548600,2024-09-19 21:57:51.017
2024-09-19,21:57:52.858,469251.238100,6430975.664800,2024-09-19 21:57:52.858
2024-09-19,21:57:54.710,469255.315500,6430975.655700,2024-09-19 21:57:54.710
2024-09-19,21:57:56.549,469259.370300,6430975.270600,2024-09-19 21:57:56.549
2024-09-19,21:57:58.398,469263.489700,6430975.195900,2024-09-19 21:57:58.398
2024-09-19,21:58:00.245,469267.555300,6430974.771700,2024-09-19 21:58:00.245
2024-09-19,21:58:02.074,469271.643900,6430974.762600,2024-09-19 21:58:02.074
2024-09-19,21:58:03.925,469275.816900,6430974.071000,2024-09-19 21:58:03.925
2024-09-19,21:58:05.754,469279.819300,6430974.621100,2024-09-19 21:58:05.754
2024-09-19,21:58:07.602,469283.912000,6430974.464800,2024-09-19 21:58:07.602
2024-09-19,21:58:09.448,469288.007200,6430974.521600,2024-09-19 21:58:09.448
2024-09-19,21:58:11.294,469292.131900,6430974.296300,2024-09-19 21:58:11.294
2024-09-19,21:58:13.124,469296.155300,6430973.781600,2024-09-19 21:58:13.124
2024-09-19,21:58:14.969,469300.231100,6430974.143000,2024-09-19 21:58:14.969
2024-09-19,21:58:16.804,469304.289100,6430973.383800,2024-09-19 21:58:16.804
2024-09-19,21:58:18.649,469308.362400,6430973.315800,2024-09-19 21:58:18.649
2024-09-19,21:58:20.512,469375.599700,6430975.478200,2024-09-19 21:58:20.512
2024-09-19,21:58:22.386,469316.658000,6430972.943500,2024-09-19 21:58:22.386
2024-09-19,21:58:24.204,469320.698300,6430972.679600,2024-09-19 21:58:24.204
2024-09-19,21:58:26.037,469324.807500,6430973.011500,2024-09-19 21:58:26.037
2024-09-19,21:58:27.882,469328.869300,6430972.364300,2024-09-19 21:58:27.882
2024-09-19,21:58:29.710,469332.895100,6430972.265500,2024-09-19 21:58:29.710
2024-09-19,21:58:31.564,469337.010900,6430971.857300,2024-09-19 21:58:31.564
2024-09-19,21:58:33.386,469341.027600,6430971.970300,2024-09-19 21:58:33.386
2024-09-19,21:58:35.246,469345.135800,6430971.682200,2024-09-19 21:58:35.246
2024-09-19,21:58:37.093,469349.244100,6430971.579800,2024-09-19 21:58:37.093
2024-09-19,21:58:38.928,469353.280100,6430971.582300,2024-09-19 21:58:38.928
2024-09-19,21:58:40.766,469357.346000,6430971.462200,2024-09-19 21:58:40.766
2024-09-19,21:58:42.611,469361.435700,6430971.875100,2024-09-19 21:58:42.611
2024-09-19,21:58:44.441,469365.508300,6430970.441800,2024-09-19 21:58:44.441
2024-09-19,21:58:46.295,469369.637300,6430970.952600,2024-09-19 21:58:46.295
2024-09-19,21:58:48.129,469373.670500,6430970.464500,2024-09-19 21:58:48.129
2024-09-19,21:58:49.958,469377.630300,6430970.880700,2024-09-19 21:58:49.958
2024-09-19,21:58:51.797,469381.785600,6430970.415300,2024-09-19 21:58:51.797
2024-09-19,21:58:53.628,469385.796200,6430970.331600,2024-09-19 21:58:53.628
2024-09-19,21:58:55.476,469389.895000,6430970.004700,2024-09-19 21:58:55.476
2024-09-19,21:58:57.313,469393.968500,6430969.754600,2024-09-19 21:58:57.313
2024-09-19,21:58:59.164,469398.027100,6430969.637800,2024-09-19 21:58:59.164
2024-09-19,21:59:01.006,469402.132500,6430969.889900,2024-09-19 21:59:01.006
2024-09-19,21:59:02.840,469406.202900,6430969.290700,2024-09-19 21:59:02.840
2024-09-19,21:59:04.685,469410.297600,6430969.375600,2024-09-19 21:59:04.685
2024-09-19,21:59:06.506,469414.328200,6430969.087900,2024-09-19 21:59:06.506
2024-09-19,21:59:08.360,469418.452200,6430969.013900,2024-09-19 21:59:08.360
2024-09-19,21:59:10.206,469422.517800,6430968.783900,2024-09-19 21:59:10.206
2024-09-19,21:59:12.034,469426.588100,6430968.625700,2024-09-19 21:59:12.034
2024-09-19,21:59:15.705,469434.651000,6430968.033900,2024-09-19 21:59:15.705
2024-09-19,21:59:17.561,469438.855900,6430969.661300,2024-09-19 21:59:17.561
2024-09-19,21:59:19.401,469442.818900,6430968.642800,2024-09-19 21:59:19.401
2024-09-19,21:59:21.239,469446.893600,6430967.802500,2024-09-19 21:59:21.239
2024-09-19,21:59:23.088,469451.154600,6430963.584700,2024-09-19 21:59:23.088
2024-09-19,21:59:24.936,469455.084400,6430967.537600,2024-09-19 21:59:24.936
2024-09-19,21:59:26.774,469459.153500,6430967.604400,2024-09-19 21:59:26.774
2024-09-19,21:59:28.611,469463.187500,6430967.174100,2024-09-19 21:59:28.611
2024-09-19,21:59:30.476,469467.352600,6430967.221900,2024-09-19 21:59:30.476
2024-09-19,21:59:32.296,469471.370400,6430967.486400,2024-09-19 21:59:32.296
2024-09-19,21:59:34.138,469475.428600,6430966.923700,2024-09-19 21:59:34.138
2024-09-19,21:59:35.989,469479.484200,6430966.535100,2024-09-19 21:59:35.989
2024-09-19,21:59:37.823,469483.531600,6430966.374900,2024-09-19 21:59:37.823
2024-09-19,21:59:39.666,469487.596800,6430966.356200,2024-09-19 21:59:39.666
2024-09-19,21:59:41.538,469491.747500,6430966.294900,2024-09-19 21:59:41.538
2024-09-19,21:59:43.368,469495.780200,6430966.156600,2024-09-19 21:59:43.368
2024-09-19,21:59:45.199,469499.843000,6430965.655400,2024-09-19 21:59:45.199
2024-09-19,21:59:47.042,469503.927400,6430965.902500,2024-09-19 21:59:47.042
2024-09-19,21:59:48.896,469508.058800,6430965.775300,2024-09-19 21:59:48.896
2024-09-19,21:59:50.745,469512.149000,6430965.457200,2024-09-19 21:59:50.745
2024-09-19,21:59:52.575,469516.233800,6430965.192300,2024-09-19 21:59:52.575
2024-09-19,21:59:54.407,469520.259700,6430964.881200,2024-09-19 21:59:54.407
2024-09-19,21:59:56.251,469524.335300,6430965.325900,2024-09-19 21:59:56.251
2024-09-19,21:59:59.904,469532.438300,6430965.016400,2024-09-19 21:59:59.904
2024-09-19,22:00:01.780,469536.600100,6430965.190100,2024-09-19 22:00:01.780
2024-09-19,22:00:03.614,469540.687400,6430964.751600,2024-09-19 22:00:03.614
2024-09-19,22:00:05.472,469544.786600,6430964.491100,2024-09-19 22:00:05.472
2024-09-19,22:00:07.310,469548.874000,6430964.399700,2024-09-19 22:00:07.310
2024-09-19,22:00:09.141,469552.958200,6430964.634700,2024-09-19 22:00:09.141
2024-09-19,22:00:10.983,469557.048900,6430964.388100,2024-09-19 22:00:10.983
2024-09-19,22:00:12.832,469561.116400,6430963.643300,2024-09-19 22:00:12.832
2024-09-19,22:00:16.471,469569.163100,6430964.076100,2024-09-19 22:00:16.471
2024-09-19,22:00:18.338,469573.328700,6430963.767500,2024-09-19 22:00:18.338
2024-09-19,22:00:20.164,469577.352300,6430963.572500,2024-09-19 22:00:20.164
2024-09-19,22:00:22.007,469581.439500,6430963.332600,2024-09-19 22:00:22.007
2024-09-19,22:00:23.841,469585.537800,6430963.144500,2024-09-19 22:00:23.841
2024-09-19,22:00:25.684,469589.621800,6430963.025100,2024-09-19 22:00:25.684
2024-09-19,22:00:29.350,469597.750400,6430962.953300,2024-09-19 22:00:29.350
2024-09-19,22:00:31.187,469601.788800,6430961.173500,2024-09-19 22:00:31.187
2024-09-19,22:00:33.017,469605.897500,6430962.638300,2024-09-19 22:00:33.017
2024-09-19,22:00:34.866,469609.969100,6430962.540200,2024-09-19 22:00:34.866
2024-09-19,22:00:36.713,469614.062000,6430963.335200,2024-09-19 22:00:36.713
2024-09-19,22:00:38.558,469618.173700,6430961.936900,2024-09-19 22:00:38.558
2024-09-19,22:00:40.391,469622.230700,6430961.813500,2024-09-19 22:00:40.391
2024-09-19,22:00:42.234,469626.370500,6430961.659800,2024-09-19 22:00:42.234
2024-09-19,22:00:44.068,469630.424300,6430961.455400,2024-09-19 22:00:44.068
2024-09-19,22:00:45.904,469634.515700,6430961.690300,2024-09-19 22:00:45.904
2024-09-19,22:00:47.753,469638.608100,6430961.519700,2024-09-19 22:00:47.753
2024-09-19,22:00:49.581,469642.699600,6430961.210600,2024-09-19 22:00:49.581
2024-09-19,22:00:51.418,469646.772700,6430961.117300,2024-09-19 22:00:51.418
2024-09-19,22:00:53.276,469650.881800,6430961.122400,2024-09-19 22:00:53.276
2024-09-19,22:00:55.110,469654.900800,6430960.635400,2024-09-19 22:00:55.110
2024-09-19,22:00:56.955,469659.020700,6430960.804700,2024-09-19 22:00:56.955
2024-09-19,22:00:58.781,469663.044600,6430960.725400,2024-09-19 22:00:58.781
2024-09-19,22:01:00.626,469667.107100,6430960.366000,2024-09-19 22:01:00.626
2024-09-19,22:01:02.465,469671.189400,6430959.808100,2024-09-19 22:01:02.465
2024-09-19,22:01:04.310,469675.288600,6430960.146000,2024-09-19 22:01:04.310
2024-09-19,22:01:06.157,469679.422700,6430959.786900,2024-09-19 22:01:06.157
2024-09-19,22:01:07.999,469683.519400,6430959.729900,2024-09-19 22:01:07.999
2024-09-19,22:01:09.843,469687.630800,6430959.561300,2024-09-19 22:01:09.843
2024-09-19,22:01:11.694,469691.714000,6430959.200100,2024-09-19 22:01:11.694
2024-09-19,22:01:13.528,469695.787400,6430959.183400,2024-09-19 22:01:13.528
2024-09-19,22:01:15.361,469699.863300,6430959.496000,2024-09-19 22:01:15.361
2024-09-19,22:01:17.214,469703.937600,6430958.978300,2024-09-19 22:01:17.214
2024-09-19,22:01:19.048,469708.020700,6430958.801400,2024-09-19 22:01:19.048
2024-09-19,22:01:20.892,469712.103700,6430958.547200,2024-09-19 22:01:20.892
2024-09-19,22:01:22.728,469716.186100,6430958.363900,2024-09-19 22:01:22.728
2024-09-19,22:01:24.578,469720.331700,6430959.285200,2024-09-19 22:01:24.578
2024-09-19,22:01:26.416,469724.419400,6430957.966300,2024-09-19 22:01:26.416
2024-09-19,22:01:28.251,469728.441700,6430958.232000,2024-09-19 22:01:28.251
2024-09-19,22:01:30.095,469732.522900,6430958.002700,2024-09-19 22:01:30.095
2024-09-19,22:01:31.920,469736.587000,6430957.755200,2024-09-19 22:01:31.920
2024-09-19,22:01:33.772,469740.671900,6430957.684600,2024-09-19 22:01:33.772
2024-09-19,22:01:35.594,469744.690600,6430957.380900,2024-09-19 22:01:35.594
2024-09-19,22:01:37.432,469748.761800,6430956.843400,2024-09-19 22:01:37.432
2024-09-19,22:01:41.115,469756.945500,6430956.989300,2024-09-19 22:01:41.115
2024-09-19,22:01:44.769,469765.060300,6430956.804300,2024-09-19 22:01:44.769
2024-09-19,22:01:46.634,469769.180600,6430955.587700,2024-09-19 22:01:46.634
2024-09-19,22:01:48.474,469773.268300,6430956.456600,2024-09-19 22:01:48.474
2024-09-19,22:01:50.311,469777.536700,6430956.493000,2024-09-19 22:01:50.311
2024-09-19,22:01:52.151,469781.708200,6430955.951700,2024-09-19 22:01:52.151
2024-09-19,22:01:53.979,469847.125000,6430958.675400,2024-09-19 22:01:53.979
2024-09-19,22:01:55.839,469789.909900,6430956.002800,2024-09-19 22:01:55.839
2024-09-19,22:01:57.663,469793.942600,6430955.745500,2024-09-19 22:01:57.663
2024-09-19,22:01:59.511,469798.031800,6430955.714200,2024-09-19 22:01:59.511
2024-09-19,22:02:01.344,469802.132100,6430955.292900,2024-09-19 22:02:01.344
2024-09-19,22:02:03.194,469806.326300,6430954.857500,2024-09-19 22:02:03.194
2024-09-19,22:02:05.014,469810.275600,6430954.965900,2024-09-19 22:02:05.014
2024-09-19,22:02:06.864,469814.392900,6430955.129300,2024-09-19 22:02:06.864
2024-09-19,22:02:08.703,469818.466600,6430954.745300,2024-09-19 22:02:08.703
2024-09-19,22:02:10.533,469822.499200,6430954.982100,2024-09-19 22:02:10.533
2024-09-19,22:02:12.369,469826.569900,6430954.571700,2024-09-19 22:02:12.369
2024-09-19,22:02:14.204,469830.732400,6430954.589000,2024-09-19 22:02:14.204
2024-09-19,22:02:16.037,469834.704700,6430953.996500,2024-09-19 22:02:16.037
2024-09-19,22:02:17.888,469838.776500,6430954.107800,2024-09-19 22:02:17.888
2024-09-19,22:02:19.719,469842.961500,6430953.796300,2024-09-19 22:02:19.719
2024-09-19,22:02:21.567,469846.957900,6430954.047600,2024-09-19 22:02:21.567
2024-09-19,22:02:23.404,469851.044400,6430953.591800,2024-09-19 22:02:23.404
2024-09-19,22:02:25.244,469855.141300,6430953.863100,2024-09-19 22:02:25.244
2024-09-19,22:02:27.091,469859.229900,6430953.299000,2024-09-19 22:02:27.091
2024-09-19,22:02:28.939,469863.471700,6430953.211200,2024-09-19 22:02:28.939
2024-09-19,22:02:30.783,469867.448300,6430953.354900,2024-09-19 22:02:30.783
2024-09-19,22:02:32.609,469871.582000,6430952.971100,2024-09-19 22:02:32.609
2024-09-19,22:02:34.443,469875.586500,6430954.133400,2024-09-19 22:02:34.443
2024-09-19,22:02:36.290,469879.751300,6430952.890900,2024-09-19 22:02:36.290
2024-09-19,22:02:38.125,469883.728600,6430952.436800,2024-09-19 22:02:38.125
2024-09-19,22:02:39.969,469887.823100,6430952.364900,2024-09-19 22:02:39.969
2024-09-19,22:02:41.805,469891.924500,6430952.544200,2024-09-19 22:02:41.805
2024-09-19,22:02:43.653,469896.010200,6430952.420600,2024-09-19 22:02:43.653
2024-09-19,22:02:45.478,469900.063500,6430952.156100,2024-09-19 22:02:45.478
2024-09-19,22:02:47.324,469904.205400,6430952.652400,2024-09-19 22:02:47.324
2024-09-19,22:02:49.156,469908.242800,6430951.773900,2024-09-19 22:02:49.156
2024-09-19,22:02:50.996,469912.333300,6430951.383700,2024-09-19 22:02:50.996
2024-09-19,22:02:52.837,469916.316200,6430952.265500,2024-09-19 22:02:52.837
2024-09-19,22:02:54.676,469920.482100,6430951.494800,2024-09-19 22:02:54.676
2024-09-19,22:02:56.522,469924.495400,6430951.252700,2024-09-19 22:02:56.522
2024-09-19,22:02:58.372,469928.577000,6430951.080000,2024-09-19 22:02:58.372
2024-09-19,22:03:00.203,469932.666600,6430950.490300,2024-09-19 22:03:00.203
2024-09-19,22:03:02.056,469936.860500,6430950.150500,2024-09-19 22:03:02.056
2024-09-19,22:03:03.890,469940.962600,6430950.567400,2024-09-19 22:03:03.890
2024-09-19,22:03:05.718,469945.063700,6430950.441200,2024-09-19 22:03:05.718
2024-09-19,22:03:07.569,469949.161400,6430949.929100,2024-09-19 22:03:07.569
2024-09-19,22:03:09.404,469953.266800,6430949.868400,2024-09-19 22:03:09.404
2024-09-19,22:03:11.246,469957.358700,6430949.619400,2024-09-19 22:03:11.246
2024-09-19,22:03:13.081,469961.427600,6430949.137200,2024-09-19 22:03:13.081
2024-09-19,22:03:14.920,469965.490300,6430949.264100,2024-09-19 22:03:14.920
2024-09-19,22:03:16.752,469969.515700,6430948.750600,2024-09-19 22:03:16.752
2024-09-19,22:03:20.437,469977.665400,6430948.896500,2024-09-19 22:03:20.437
2024-09-19,22:03:22.263,469981.746300,6430949.045800,2024-09-19 22:03:22.263
2024-09-19,22:03:24.115,469985.831700,6430948.457700,2024-09-19 22:03:24.115
2024-09-19,22:03:25.951,469989.920000,6430948.189600,2024-09-19 22:03:25.951
2024-09-19,22:03:27.773,469993.976300,6430948.333900,2024-09-19 22:03:27.773
2024-09-19,22:03:29.627,469998.097000,6430948.227600,2024-09-19 22:03:29.627
2024-09-19,22:03:31.456,470002.143700,6430948.085500,2024-09-19 22:03:31.456
2024-09-19,22:03:33.308,470006.262900,6430948.071600,2024-09-19 22:03:33.308
2024-09-19,22:03:35.152,470010.351600,6430948.127300,2024-09-19 22:03:35.152
2024-09-19,22:03:36.996,470014.417400,6430947.249500,2024-09-19 22:03:36.996
2024-09-19,22:03:38.832,470018.497700,6430947.469700,2024-09-19 22:03:38.832
2024-09-19,22:03:40.672,470022.585000,6430947.498400,2024-09-19 22:03:40.672
2024-09-19,22:03:42.517,470026.684000,6430947.440100,2024-09-19 22:03:42.517
2024-09-19,22:03:44.360,470030.817800,6430947.413600,2024-09-19 22:03:44.360
2024-09-19,22:03:46.197,470034.866700,6430947.068300,2024-09-19 22:03:46.197
2024-09-19,22:03:48.045,470038.993600,6430946.977400,2024-09-19 22:03:48.045
2024-09-19,22:03:49.879,470043.083500,6430946.822700,2024-09-19 22:03:49.879
2024-09-19,22:03:51.722,470047.186000,6430946.955800,2024-09-19 22:03:51.722
2024-09-19,22:03:53.550,470051.217300,6430946.379700,2024-09-19 22:03:53.550
2024-09-19,22:03:55.401,470055.343600,6430946.494800,2024-09-19 22:03:55.401
2024-09-19,22:03:57.235,470059.389200,6430946.768900,2024-09-19 22:03:57.235
2024-09-19,22:03:59.081,470063.502100,6430946.325000,2024-09-19 22:03:59.081
2024-09-19,22:04:00.921,470067.578500,6430946.030400,2024-09-19 22:04:00.921
2024-09-19,22:04:02.759,470071.638100,6430945.899200,2024-09-19 22:04:02.759
2024-09-19,22:04:04.605,470075.720000,6430945.481700,2024-09-19 22:04:04.605
2024-09-19,22:04:06.431,470079.747500,6430945.329400,2024-09-19 22:04:06.431
2024-09-19,22:04:08.282,470083.864900,6430945.344700,2024-09-19 22:04:08.282
2024-09-19,22:04:10.118,470087.964100,6430944.970400,2024-09-19 22:04:10.118
2024-09-19,22:04:11.957,470091.904100,6430945.148700,2024-09-19 22:04:11.957
2024-09-19,22:04:13.790,470096.079300,6430944.440700,2024-09-19 22:04:13.790
2024-09-19,22:04:15.635,470100.181800,6430944.832700,2024-09-19 22:04:15.635
2024-09-19,22:04:17.466,470104.287200,6430944.307500,2024-09-19 22:04:17.466
2024-09-19,22:04:19.307,470108.368600,6430944.391300,2024-09-19 22:04:19.307
2024-09-19,22:04:21.154,470112.461300,6430944.226900,2024-09-19 22:04:21.154
2024-09-19,22:04:22.988,470116.551500,6430943.652500,2024-09-19 22:04:22.988
2024-09-19,22:04:24.824,470120.644300,6430943.629500,2024-09-19 22:04:24.824
2024-09-19,22:04:26.663,470124.707300,6430943.582800,2024-09-19 22:04:26.663
2024-09-19,22:04:28.494,470128.747300,6430943.429400,2024-09-19 22:04:28.494
2024-09-19,22:04:30.335,470132.810600,6430943.667400,2024-09-19 22:04:30.335
2024-09-19,22:04:32.169,470136.867500,6430943.466400,2024-09-19 22:04:32.169
2024-09-19,22:04:34.009,470140.926400,6430943.548600,2024-09-19 22:04:34.009
2024-09-19,22:04:35.845,470145.012500,6430943.084800,2024-09-19 22:04:35.845
2024-09-19,22:04:37.689,470149.081500,6430942.585300,2024-09-19 22:04:37.689
2024-09-19,22:04:39.524,470153.166100,6430942.486300,2024-09-19 22:04:39.524
2024-09-19,22:04:41.377,470157.255900,6430942.967900,2024-09-19 22:04:41.377
2024-09-19,22:04:43.227,470161.392800,6430942.767200,2024-09-19 22:04:43.227
2024-09-19,22:04:45.050,470165.422600,6430941.963500,2024-09-19 22:04:45.050
2024-09-19,22:04:46.899,470169.512300,6430942.507600,2024-09-19 22:04:46.899
2024-09-19,22:04:48.742,470173.639400,6430942.102200,2024-09-19 22:04:48.742
2024-09-19,22:04:52.417,470181.776500,6430942.233900,2024-09-19 22:04:52.417
