Date,Time,Easting,Northing
2024-09-19,21:22:38.009,464492.9728,6431144.5916
2024-09-19,21:22:39.858,464497.1463,6431144.7370
2024-09-19,21:22:41.686,464501.3063,6431144.4949
2024-09-19,21:22:43.528,464505.5605,6431144.0126
2024-09-19,21:22:45.363,464509.6592,6431143.8394
2024-09-19,21:22:47.199,464513.8135,6431144.1819
2024-09-19,21:22:49.028,464517.9331,6431143.5814
2024-09-19,21:22:50.876,464522.0990,6431143.5962
2024-09-19,21:22:52.722,464526.2704,6431143.6724
2024-09-19,21:22:54.568,464530.6783,6431143.3468
2024-09-19,21:22:56.413,464534.8492,6431143.4632
2024-09-19,21:22:58.260,464538.9817,6431142.9317
2024-09-19,21:23:00.100,464543.1431,6431143.2200
2024-09-19,21:23:01.939,464547.2566,6431142.5750
2024-09-19,21:23:03.782,464551.3301,6431143.1626
2024-09-19,21:23:05.608,464555.5668,6431142.6563
2024-09-19,21:23:07.464,464559.7161,6431142.4143
2024-09-19,21:23:09.288,464563.7790,6431142.5977
2024-09-19,21:23:11.132,464567.9225,6431142.0433
2024-09-19,21:23:12.986,464572.1372,6431142.5721
2024-09-19,21:23:14.816,464576.2281,6431142.0957
2024-09-19,21:23:16.671,464580.4202,6431141.7136
2024-09-19,21:23:18.526,464584.6053,6431141.4706
2024-09-19,21:23:20.377,464588.7883,6431141.6022
2024-09-19,21:23:22.210,464592.9479,6431141.2258
2024-09-19,21:23:24.041,464597.0775,6431141.4380
2024-09-19,21:23:25.898,464601.2844,6431140.9520
2024-09-19,21:23:27.738,464605.4455,6431140.9097
2024-09-19,21:23:29.593,464609.7045,6431140.3747
2024-09-19,21:23:31.409,464613.8042,6431140.6470
2024-09-19,21:23:33.265,464617.9307,6431140.0669
2024-09-19,21:23:35.103,464622.0649,6431140.3195
2024-09-19,21:23:36.945,464626.2082,6431139.9621
2024-09-19,21:23:38.789,464630.4495,6431141.8891
2024-09-19,21:23:40.643,464634.5686,6431139.4773
2024-09-19,21:23:42.468,464638.7298,6431139.5805
2024-09-19,21:23:44.313,464642.7917,6431139.3097
2024-09-19,21:23:46.163,464647.0268,6431138.8187
2024-09-19,21:23:48.002,464651.1746,6431139.0431
2024-09-19,21:23:49.847,464655.4525,6431138.9917
2024-09-19,21:23:51.688,464659.6028,6431138.7284
2024-09-19,21:23:53.529,464663.7661,6431138.9832
2024-09-19,21:23:55.370,464667.9363,6431139.4763
2024-09-19,21:23:57.203,464672.0329,6431138.1046
2024-09-19,21:23:59.038,464676.1813,6431138.2656
2024-09-19,21:24:00.880,464680.3335,6431137.9755
2024-09-19,21:24:02.723,464684.4667,6431137.8954
2024-09-19,21:24:07.574,464695.3040,6431137.5346
2024-09-19,21:24:09.403,464699.5031,6431137.6924
2024-09-19,21:24:11.264,464703.6934,6431137.1314
2024-09-19,21:24:13.100,464707.7581,6431137.4636
2024-09-19,21:24:14.945,464712.0113,6431137.3822
2024-09-19,21:24:16.770,464716.0970,6431137.2766
2024-09-19,21:24:18.610,464720.2441,6431136.8199
2024-09-19,21:24:20.455,464724.3899,6431136.5864
2024-09-19,21:24:22.304,464728.5192,6431136.2828
2024-09-19,21:24:24.135,464732.6722,6431136.4949
2024-09-19,21:24:25.982,464736.8057,6431136.4119
2024-09-19,21:24:27.809,464740.9612,6431136.2559
2024-09-19,21:24:29.663,464745.1177,6431135.9861
2024-09-19,21:24:31.509,464749.3241,6431135.9242
2024-09-19,21:24:33.350,464753.3022,6431135.4857
2024-09-19,21:24:35.178,464757.3135,6431135.2470
2024-09-19,21:24:37.009,464761.3993,6431135.6236
2024-09-19,21:24:38.871,464765.5874,6431135.3191
2024-09-19,21:24:40.711,464769.7256,6431135.0547
2024-09-19,21:24:42.547,464773.8606,6431135.1542
2024-09-19,21:24:44.394,464777.9986,6431134.7972
2024-09-19,21:24:46.221,464782.0978,6431135.0233
2024-09-19,21:24:48.069,464786.2796,6431134.5458
2024-09-19,21:24:49.911,464790.4195,6431134.7052
2024-09-19,21:24:51.752,464794.5817,6431134.1718
2024-09-19,21:24:53.599,464798.7451,6431134.1104
2024-09-19,21:24:55.442,464802.9062,6431133.9409
2024-09-19,21:24:57.281,464807.1479,6431133.7400
2024-09-19,21:24:59.127,464811.3080,6431133.6478
2024-09-19,21:25:00.972,464815.3841,6431133.4770
2024-09-19,21:25:02.813,464819.4998,6431133.1594
2024-09-19,21:25:04.660,464823.6434,6431133.3103
2024-09-19,21:25:06.500,464827.7644,6431133.0430
2024-09-19,21:25:08.344,464832.0046,6431132.2249
2024-09-19,21:25:10.172,464836.0292,6431132.8941
2024-09-19,21:25:13.854,464844.4290,6431132.4563
2024-09-19,21:25:15.697,464848.4777,6431132.2346
2024-09-19,21:25:17.535,464852.7153,6431132.2158
2024-09-19,21:25:19.361,464856.7193,6431131.9537
2024-09-19,21:25:21.208,464860.9366,6431131.4330
2024-09-19,21:25:23.056,464865.1088,6431131.6184
2024-09-19,21:25:24.908,464869.1619,6431132.6636
2024-09-19,21:25:26.732,464873.3857,6431131.9098
2024-09-19,21:25:28.575,464877.4914,6431130.9633
2024-09-19,21:25:30.416,464881.6219,6431131.1245
2024-09-19,21:25:32.258,464885.7606,6431130.8078
2024-09-19,21:25:34.106,464889.8910,6431130.6999
2024-09-19,21:25:35.950,464894.0887,6431130.7943
2024-09-19,21:25:37.797,464898.2248,6431130.6036
2024-09-19,21:25:39.634,464902.3662,6431130.5378
2024-09-19,21:25:41.473,464906.5029,6431129.7999
2024-09-19,21:25:43.313,464910.6530,6431130.5279
2024-09-19,21:25:45.169,464914.7958,6431129.8143
2024-09-19,21:25:47.008,464918.8825,6431129.8592
2024-09-19,21:25:48.854,464923.0181,6431129.2990
2024-09-19,21:25:50.688,464927.1029,6431129.5222
2024-09-19,21:25:52.534,464931.2739,6431129.2932
2024-09-19,21:25:54.372,464935.4170,6431129.1799
2024-09-19,21:25:56.210,464939.5571,6431128.9921
2024-09-19,21:25:58.050,464943.7695,6431128.6735
2024-09-19,21:25:59.901,464948.2866,6431128.6304
2024-09-19,21:26:01.738,464952.6876,6431128.3694
2024-09-19,21:26:03.573,464956.7927,6431128.3107
2024-09-19,21:26:05.421,464960.8928,6431127.8903
2024-09-19,21:26:07.257,464965.0291,6431127.9978
2024-09-19,21:26:09.096,464969.2660,6431127.8084
2024-09-19,21:26:13.250,464978.5994,6431126.8682
2024-09-19,21:26:15.102,464982.7302,6431127.2615
2024-09-19,21:26:16.933,464986.8495,6431127.0839
2024-09-19,21:26:18.784,464990.9682,6431127.0258
2024-09-19,21:26:20.630,464995.1979,6431126.9339
2024-09-19,21:26:22.477,464999.2559,6431127.1812
2024-09-19,21:26:24.329,465003.3425,6431126.5108
2024-09-19,21:26:26.177,465007.4923,6431126.3063
2024-09-19,21:26:27.999,465011.6695,6431126.4199
2024-09-19,21:26:29.861,465015.8408,6431126.5474
2024-09-19,21:26:31.707,465019.9793,6431126.2398
2024-09-19,21:26:33.532,465024.1136,6431126.3122
2024-09-19,21:26:37.204,465032.2118,6431125.6106
2024-09-19,21:26:39.062,465036.3656,6431125.2938
2024-09-19,21:26:40.922,465040.5135,6431125.6777
2024-09-19,21:26:42.765,465044.6208,6431125.4051
2024-09-19,21:26:44.598,465048.7251,6431125.3328
2024-09-19,21:26:46.448,465052.8494,6431125.0730
2024-09-19,21:26:50.120,465061.1085,6431124.9270
2024-09-19,21:26:53.763,465069.2749,6431124.3920
2024-09-19,21:26:55.635,465073.4927,6431124.4065
2024-09-19,21:26:57.479,465077.6265,6431124.1651
2024-09-19,21:26:59.329,465081.7495,6431124.0910
2024-09-19,21:27:01.158,465085.8902,6431124.0054
2024-09-19,21:27:03.005,465089.9905,6431124.4784
2024-09-19,21:27:04.830,465094.1154,6431124.2361
2024-09-19,21:27:06.671,465098.2185,6431123.9435
2024-09-19,21:27:08.504,465102.3021,6431123.5126
2024-09-19,21:27:10.338,465106.4376,6431123.3792
2024-09-19,21:27:12.193,465110.5364,6431123.3376
2024-09-19,21:27:14.033,465114.7773,6431123.3976
2024-09-19,21:27:15.864,465118.8739,6431123.2896
2024-09-19,21:27:17.711,465122.9963,6431121.1059
2024-09-19,21:27:19.540,465190.5255,6431123.7988
2024-09-19,21:27:21.402,465131.2837,6431122.8256
2024-09-19,21:27:23.234,465135.3974,6431122.4524
2024-09-19,21:27:25.068,465139.4589,6431122.0888
2024-09-19,21:27:26.921,465143.6467,6431122.2438
2024-09-19,21:27:28.767,465147.7582,6431122.2397
2024-09-19,21:27:30.593,465151.8792,6431121.7023
2024-09-19,21:27:32.434,465151.1766,6431121.1220
2024-09-19,21:27:34.269,465160.0990,6431121.5631
2024-09-19,21:27:36.128,465164.1758,6431121.6389
2024-09-19,21:27:37.968,465168.3343,6431121.6404
2024-09-19,21:27:39.816,465172.5106,6431121.3345
2024-09-19,21:27:41.658,465176.6727,6431121.5498
2024-09-19,21:27:43.498,465180.8794,6431121.2368
2024-09-19,21:27:45.347,465185.0260,6431121.2829
2024-09-19,21:27:47.189,465189.1581,6431121.0603
2024-09-19,21:27:49.032,465193.3068,6431121.0702
2024-09-19,21:27:50.857,465197.4256,6431120.8833
2024-09-19,21:27:52.700,465201.5389,6431120.6385
2024-09-19,21:27:54.533,465205.6605,6431120.0843
2024-09-19,21:27:56.373,465210.2617,6431120.1399
2024-09-19,21:27:58.210,465214.5562,6431120.4139
2024-09-19,21:28:00.035,465218.6699,6431120.1849
2024-09-19,21:28:01.873,465222.9136,6431119.8657
2024-09-19,21:28:03.726,465227.0467,6431119.8124
2024-09-19,21:28:07.387,465235.2945,6431119.5693
2024-09-19,21:28:09.242,465239.5498,6431118.7783
2024-09-19,21:28:11.089,465243.6962,6431118.8077
2024-09-19,21:28:12.934,465247.8354,6431118.7303
2024-09-19,21:28:14.761,465251.9725,6431118.5411
2024-09-19,21:28:16.596,465256.1136,6431118.7282
2024-09-19,21:28:18.459,465260.2976,6431118.6177
2024-09-19,21:28:20.285,465264.2782,6431118.2470
2024-09-19,21:28:22.156,465268.4879,6431117.8136
2024-09-19,21:28:24.009,465272.6016,6431117.8427
2024-09-19,21:28:25.853,465276.8831,6431117.8479
2024-09-19,21:28:27.692,465280.9280,6431117.2493
2024-09-19,21:28:29.536,465285.0935,6431117.4591
2024-09-19,21:28:31.364,465289.1422,6431116.3867
2024-09-19,21:28:33.215,465293.3056,6431116.8029
2024-09-19,21:28:35.045,465297.3677,6431116.9968
2024-09-19,21:28:36.887,465301.3917,6431116.6741
2024-09-19,21:28:38.729,465305.5049,6431117.0001
2024-09-19,21:28:40.569,465309.6230,6431116.3494
2024-09-19,21:28:42.403,465376.8955,6431117.3904
2024-09-19,21:28:44.259,465318.0116,6431115.6283
2024-09-19,21:28:46.084,465322.1005,6431115.8669
2024-09-19,21:28:47.907,465326.1780,6431115.8604
2024-09-19,21:28:49.752,465330.3031,6431115.5133
2024-09-19,21:28:51.604,465334.4398,6431115.1343
2024-09-19,21:28:53.449,465338.5618,6431115.3019
2024-09-19,21:28:55.287,465342.6682,6431114.9789
2024-09-19,21:28:57.123,465346.7707,6431114.9623
2024-09-19,21:28:58.965,465414.3913,6431115.6902
2024-09-19,21:29:00.837,465355.0884,6431114.6743
2024-09-19,21:29:02.672,465359.1597,6431114.2456
2024-09-19,21:29:04.509,465363.2685,6431114.1541
2024-09-19,21:29:06.360,465367.4480,6431114.2265
2024-09-19,21:29:08.211,465435.1064,6431115.1546
2024-09-19,21:29:10.068,465376.4373,6431113.8754
2024-09-19,21:29:11.882,465380.7082,6431113.6227
2024-09-19,21:29:13.714,465385.0349,6431113.6747
2024-09-19,21:29:15.559,465389.4264,6431113.5135
2024-09-19,21:29:17.401,465393.5307,6431113.6545
2024-09-19,21:29:19.243,465397.7305,6431113.6040
2024-09-19,21:29:22.900,465405.8887,6431112.8319
2024-09-19,21:29:24.757,465410.0461,6431112.7957
2024-09-19,21:29:26.613,465414.1659,6431112.4100
2024-09-19,21:29:28.466,465418.3433,6431112.5618
2024-09-19,21:29:30.300,465422.4750,6431112.7851
2024-09-19,21:29:32.140,465426.6010,6431112.5320
2024-09-19,21:29:33.971,465430.5509,6431112.2509
2024-09-19,21:29:35.827,465434.7147,6431112.0979
2024-09-19,21:29:37.677,465438.9520,6431111.5496
2024-09-19,21:29:39.519,465443.0636,6431112.1089
2024-09-19,21:29:41.349,465447.1076,6431111.3134
2024-09-19,21:29:43.188,465451.2491,6431111.2705
2024-09-19,21:29:45.042,465455.3181,6431111.2800
2024-09-19,21:29:46.872,465459.5062,6431111.2891
2024-09-19,21:29:48.715,465463.6673,6431111.0165
2024-09-19,21:29:50.555,465467.7895,6431110.7111
2024-09-19,21:29:52.397,465471.9163,6431110.3688
2024-09-19,21:29:54.243,465476.0189,6431110.5339
2024-09-19,21:29:56.080,465480.2122,6431104.9223
2024-09-19,21:29:57.929,465484.2336,6431110.0107
2024-09-19,21:29:59.756,465488.3469,6431109.8033
2024-09-19,21:30:01.600,465492.4593,6431109.9666
2024-09-19,21:30:03.427,465496.5097,6431109.4337
2024-09-19,21:30:05.298,465500.6326,6431109.8303
2024-09-19,21:30:07.119,465504.7061,6431109.6027
2024-09-19,21:30:08.972,465508.8474,6431109.5203
2024-09-19,21:30:10.798,465513.0706,6431109.1287
2024-09-19,21:30:12.652,465517.2159,6431109.2699
2024-09-19,21:30:14.496,465521.3884,6431108.8477
2024-09-19,21:30:16.330,465525.4742,6431108.7027
2024-09-19,21:30:18.186,465529.6272,6431108.9339
2024-09-19,21:30:20.007,465533.6862,6431108.7489
2024-09-19,21:30:21.863,465537.8332,6431108.3819
2024-09-19,21:30:23.696,465541.8261,6431108.0026
2024-09-19,21:30:25.541,465545.9560,6431108.0065
2024-09-19,21:30:27.387,465550.0954,6431108.0707
2024-09-19,21:30:29.220,465554.3713,6431105.1444
2024-09-19,21:30:31.054,465621.8624,6431108.5744
2024-09-19,21:30:32.925,465562.6167,6431107.7324
2024-09-19,21:30:34.724,465566.6414,6431107.6448
2024-09-19,21:30:36.590,465570.7667,6431106.9042
2024-09-19,21:30:38.410,465574.7431,6431107.0552
2024-09-19,21:30:40.250,465578.9654,6431107.1787
2024-09-19,21:30:42.097,465583.0950,6431106.4376
2024-09-19,21:30:45.758,465591.3330,6431106.4769
2024-09-19,21:30:47.629,465658.6318,6431107.1002
2024-09-19,21:30:49.493,465599.6827,6431105.9042
2024-09-19,21:30:51.318,465603.8101,6431105.9758
2024-09-19,21:30:53.145,465607.8238,6431106.1220
2024-09-19,21:30:54.988,465611.9495,6431106.0573
2024-09-19,21:30:56.835,465616.0648,6431106.0308
2024-09-19,21:30:58.680,465620.2337,6431106.2650
2024-09-19,21:31:00.531,465624.3379,6431105.4873
2024-09-19,21:31:02.364,465628.4065,6431104.0395
2024-09-19,21:31:04.205,465632.5747,6431105.3193
2024-09-19,21:31:06.031,465636.7430,6431105.3515
2024-09-19,21:31:07.864,465640.8966,6431105.3493
2024-09-19,21:31:09.705,465645.0200,6431104.9991
2024-09-19,21:31:11.554,465649.0622,6431105.1044
2024-09-19,21:31:13.388,465653.2762,6431104.7795
2024-09-19,21:31:15.221,465657.3016,6431104.5360
2024-09-19,21:31:17.074,465661.4121,6431104.5310
2024-09-19,21:31:18.923,465665.5751,6431104.4680
2024-09-19,21:31:20.757,465669.6779,6431104.0084
2024-09-19,21:31:22.588,465673.7478,6431103.9056
2024-09-19,21:31:24.425,465677.9844,6431103.9223
2024-09-19,21:31:26.278,465682.1563,6431103.5746
2024-09-19,21:31:28.118,465686.2491,6431103.4127
2024-09-19,21:31:29.961,465690.4388,6431103.1225
2024-09-19,21:31:31.799,465694.5557,6431102.6552
2024-09-19,21:31:33.625,465698.6458,6431103.0224
2024-09-19,21:31:35.470,465702.7452,6431102.7896
2024-09-19,21:31:37.323,465706.8989,6431102.8923
2024-09-19,21:31:39.170,465711.0140,6431102.4869
2024-09-19,21:31:41.003,465715.1359,6431102.5097
2024-09-19,21:31:42.838,465719.2706,6431102.5367
2024-09-19,21:31:44.703,465723.4473,6431102.2017
2024-09-19,21:31:46.547,465727.5797,6431101.9302
2024-09-19,21:31:48.379,465731.7317,6431102.4231
2024-09-19,21:31:52.034,465739.8461,6431101.5707
2024-09-19,21:31:53.895,465744.0013,6431101.3673
2024-09-19,21:31:55.738,465748.1505,6431101.0126
2024-09-19,21:31:57.577,465752.2746,6431101.1054
2024-09-19,21:31:59.411,465756.2388,6431100.9431
2024-09-19,21:32:01.248,465760.3678,6431100.9470
2024-09-19,21:32:03.097,465764.6317,6431100.2764
2024-09-19,21:32:04.945,465768.7637,6431100.2522
2024-09-19,21:32:08.620,465777.0053,6431100.3213
2024-09-19,21:32:10.491,465844.1088,6431100.9194
2024-09-19,21:32:12.355,465785.3200,6431100.0331
2024-09-19,21:32:14.172,465789.3762,6431099.7473
2024-09-19,21:32:16.006,465793.4914,6431099.8484
2024-09-19,21:32:17.855,465797.5919,6431099.6411
2024-09-19,21:32:19.687,465801.5892,6431099.3901
2024-09-19,21:32:21.541,465805.7476,6431098.9348
2024-09-19,21:32:23.386,465809.9711,6431099.0049
2024-09-19,21:32:25.219,465813.9854,6431098.8094
2024-09-19,21:32:27.060,465818.1004,6431098.9888
2024-09-19,21:32:28.905,465822.2923,6431098.2772
2024-09-19,21:32:35.735,465837.5548,6431098.0175
2024-09-19,21:32:36.565,465839.4257,6431097.7112
2024-09-19,21:32:38.388,465843.4871,6431097.5674
2024-09-19,21:32:40.221,465847.5980,6431097.6716
2024-09-19,21:32:42.078,465851.7353,6431097.3325
2024-09-19,21:32:43.916,465855.7938,6431096.8930
2024-09-19,21:32:45.758,465859.9537,6431096.3103
2024-09-19,21:32:47.601,465864.0958,6431096.9226
2024-09-19,21:32:49.439,465868.1599,6431096.1351
2024-09-19,21:32:51.280,465872.3478,6431096.9683
2024-09-19,21:32:56.127,465883.0907,6431093.9323
2024-09-19,21:32:57.970,465887.2372,6431095.5379
2024-09-19,21:32:59.811,465891.3588,6431095.6674
2024-09-19,21:33:01.647,465895.4744,6431095.4183
2024-09-19,21:33:05.325,465903.7816,6431095.0442
2024-09-19,21:33:07.181,465908.3401,6431095.4125
2024-09-19,21:33:09.023,465912.7435,6431095.2423
2024-09-19,21:33:10.870,465916.9428,6431094.9121
2024-09-19,21:33:12.699,465921.0284,6431095.0487
2024-09-19,21:33:14.566,465925.2234,6431094.1439
2024-09-19,21:33:16.404,465929.4494,6431094.3044
2024-09-19,21:33:18.233,465933.6224,6431094.4258
2024-09-19,21:33:21.901,465941.8389,6431093.9225
2024-09-19,21:33:23.756,465945.9550,6431093.9054
2024-09-19,21:33:25.582,465950.0768,6431094.2905
2024-09-19,21:33:27.427,465954.1670,6431093.5905
2024-09-19,21:33:29.274,465958.2897,6431094.4514
2024-09-19,21:33:31.107,465962.3144,6431093.8109
2024-09-19,21:33:32.960,465966.4986,6431093.5163
2024-09-19,21:33:34.790,465970.6733,6431093.5605
2024-09-19,21:33:36.641,465974.8155,6431092.9486
2024-09-19,21:33:38.482,465978.9244,6431093.2801
2024-09-19,21:33:40.330,465983.0339,6431092.9127
2024-09-19,21:33:42.165,465987.1384,6431092.5992
2024-09-19,21:33:43.998,465991.2051,6431092.2440
2024-09-19,21:33:45.843,465995.3154,6431093.8402
2024-09-19,21:33:47.676,466061.8066,6431092.6656
2024-09-19,21:33:49.533,466003.4753,6431091.9266
2024-09-19,21:33:51.365,466007.6818,6431091.4744
2024-09-19,21:33:53.205,466011.7908,6431091.5020
2024-09-19,21:33:55.038,466015.8785,6431091.5007
2024-09-19,21:33:56.880,466019.9483,6431091.2123
2024-09-19,21:33:58.718,466024.0214,6431091.1627
2024-09-19,21:34:02.359,466032.2094,6431090.9558
2024-09-19,21:34:04.223,466036.3813,6431091.3037
2024-09-19,21:34:06.067,466040.4866,6431090.6583
2024-09-19,21:34:07.917,466044.7102,6431090.6316
2024-09-19,21:34:09.753,466048.7277,6431090.4697
2024-09-19,21:34:11.598,466052.8447,6431090.3026
2024-09-19,21:34:13.435,466056.9426,6431090.2069
2024-09-19,21:34:15.281,466061.1050,6431090.1395
2024-09-19,21:34:18.927,466069.1990,6431089.7154
2024-09-19,21:34:20.788,466073.3561,6431089.6609
2024-09-19,21:34:22.637,466077.4823,6431089.4389
2024-09-19,21:34:24.474,466081.5909,6431089.2650
2024-09-19,21:34:26.314,466085.7822,6431091.7668
2024-09-19,21:34:28.140,466150.1584,6431089.6536
2024-09-19,21:34:30.004,466093.9340,6431088.7456
2024-09-19,21:34:31.825,466098.1032,6431088.5974
2024-09-19,21:34:33.668,466102.1012,6431088.0875
2024-09-19,21:34:35.505,466106.3196,6431087.8286
2024-09-19,21:34:37.343,466110.4265,6431087.6997
2024-09-19,21:34:39.188,466114.4316,6431088.1209
2024-09-19,21:34:42.846,466122.8947,6431087.3243
2024-09-19,21:34:44.712,466127.0515,6431087.1403
2024-09-19,21:34:46.551,466131.1748,6431087.3516
2024-09-19,21:34:48.398,466135.2948,6431087.1153
2024-09-19,21:34:50.237,466139.5149,6431087.6074
2024-09-19,21:34:52.071,466143.6104,6431086.5840
2024-09-19,21:34:53.919,466147.6842,6431086.4448
2024-09-19,21:34:55.750,466151.7880,6431086.6733
2024-09-19,21:34:57.596,466155.8776,6431085.9972
2024-09-19,21:34:59.440,466159.9939,6431086.0180
2024-09-19,21:35:01.270,466164.1104,6431086.3322
2024-09-19,21:35:03.113,466168.5033,6431085.8850
2024-09-19,21:35:04.938,466172.7215,6431085.5100
2024-09-19,21:35:06.788,466176.8094,6431084.7507
2024-09-19,21:35:08.624,466181.0227,6431085.3638
2024-09-19,21:35:10.471,466185.4285,6431085.1579
2024-09-19,21:35:12.316,466189.6229,6431085.0300
2024-09-19,21:35:14.147,466193.7384,6431084.3942
2024-09-19,21:35:15.986,466197.8627,6431084.8058
2024-09-19,21:35:17.842,466202.0121,6431084.9216
2024-09-19,21:35:19.677,466206.0540,6431084.6545
2024-09-19,21:35:21.518,466210.1348,6431084.0921
2024-09-19,21:35:23.359,466214.5519,6431084.0375
2024-09-19,21:35:25.205,466219.0897,6431083.7970
2024-09-19,21:35:27.041,466223.3762,6431083.8226
2024-09-19,21:35:28.878,466227.4720,6431083.6375
2024-09-19,21:35:30.710,466231.5945,6431083.6102
2024-09-19,21:35:32.552,466235.7041,6431083.7041
2024-09-19,21:35:34.400,466239.8008,6431083.2169
2024-09-19,21:35:36.241,466244.0044,6431082.8960
2024-09-19,21:35:38.075,466248.0438,6431083.5526
2024-09-19,21:35:39.909,466252.2473,6431082.9303
2024-09-19,21:35:41.748,466256.3834,6431083.0344
2024-09-19,21:35:43.598,466260.5598,6431082.3204
2024-09-19,21:35:45.458,466264.7244,6431082.7503
2024-09-19,21:35:47.290,466268.8232,6431082.6579
2024-09-19,21:35:49.159,466272.9874,6431082.5295
2024-09-19,21:35:50.977,466277.1417,6431082.2686
2024-09-19,21:35:52.810,466281.3673,6431082.5100
2024-09-19,21:35:54.644,466285.6760,6431081.8826
2024-09-19,21:35:56.511,466289.8227,6431081.5090
2024-09-19,21:35:58.344,466293.8334,6431082.0006
2024-09-19,21:36:00.181,466297.9774,6431081.0356
2024-09-19,21:36:02.014,466302.1023,6431081.5950
2024-09-19,21:36:05.703,466310.4013,6431081.3903
2024-09-19,21:36:07.552,466314.4852,6431080.8740
2024-09-19,21:36:09.395,466318.5920,6431080.1987
2024-09-19,21:36:11.234,466322.7192,6431080.4323
2024-09-19,21:36:13.073,466326.8239,6431080.3593
2024-09-19,21:36:14.912,466330.9446,6431080.4376
2024-09-19,21:36:16.748,466335.0474,6431079.6724
2024-09-19,21:36:18.598,466339.5546,6431079.6500
2024-09-19,21:36:20.427,466343.7768,6431080.4011
2024-09-19,21:36:22.272,466348.6404,6431079.4114
2024-09-19,21:36:24.108,466353.7399,6431079.1272
2024-09-19,21:36:25.945,466357.9676,6431079.6001
2024-09-19,21:36:27.780,466362.0590,6431079.0339
2024-09-19,21:36:29.639,466366.2811,6431077.5922
2024-09-19,21:36:31.477,466370.4271,6431078.9051
2024-09-19,21:36:33.340,466374.5688,6431078.7608
2024-09-19,21:36:35.174,466378.7654,6431078.3272
2024-09-19,21:36:37.019,466383.6020,6431079.0552
2024-09-19,21:36:38.865,466388.2596,6431078.5819
2024-09-19,21:36:40.704,466456.4678,6431078.9625
2024-09-19,21:36:42.565,466396.6112,6431078.1822
2024-09-19,21:36:44.373,466400.6325,6431078.1101
2024-09-19,21:36:46.221,466404.8356,6431077.8425
2024-09-19,21:36:48.050,466408.9336,6431077.5136
2024-09-19,21:36:49.917,466413.0971,6431077.2831
2024-09-19,21:36:51.748,466417.2114,6431077.0572
2024-09-19,21:36:53.601,466421.3238,6431076.8430
2024-09-19,21:36:55.443,466425.4765,6431076.7234
2024-09-19,21:36:57.295,466429.5822,6431076.7134
2024-09-19,21:36:59.135,466433.6755,6431076.4028
2024-09-19,21:37:00.953,466437.7464,6431076.2273
2024-09-19,21:37:02.789,466441.8784,6431076.4991
2024-09-19,21:37:04.639,466445.9923,6431076.0887
2024-09-19,21:37:06.483,466450.0130,6431075.7549
2024-09-19,21:37:08.326,466453.8656,6431075.6532
2024-09-19,21:37:10.172,466457.9675,6431075.5764
2024-09-19,21:37:12.012,466462.0980,6431076.0772
2024-09-19,21:37:13.859,466466.1783,6431075.3348
2024-09-19,21:37:15.693,466470.2010,6431075.2616
2024-09-19,21:37:17.523,466474.1329,6431074.9271
2024-09-19,21:37:19.375,466477.8527,6431074.6344
2024-09-19,21:37:21.216,466481.8522,6431074.6244
2024-09-19,21:37:23.052,466485.9660,6431074.3883
2024-09-19,21:37:24.883,466490.0403,6431074.1987
2024-09-19,21:37:26.737,466494.2008,6431073.9672
2024-09-19,21:37:28.560,466498.2791,6431074.0921
2024-09-19,21:37:30.404,466502.3973,6431073.9774
2024-09-19,21:37:32.249,466506.5533,6431073.6734
2024-09-19,21:37:34.071,466510.6045,6431073.2558
2024-09-19,21:37:35.920,466514.7047,6431073.2503
2024-09-19,21:37:37.755,466518.8182,6431073.5247
2024-09-19,21:37:39.606,466522.9898,6431073.4891
2024-09-19,21:37:41.439,466527.0320,6431072.6259
2024-09-19,21:37:43.275,466531.1678,6431073.1853
2024-09-19,21:37:45.123,466535.2777,6431072.7699
2024-09-19,21:37:46.947,466539.3865,6431072.6299
2024-09-19,21:37:48.791,466543.4897,6431072.3326
2024-09-19,21:37:50.638,466547.5993,6431072.3074
2024-09-19,21:37:52.470,466551.6982,6431072.3040
2024-09-19,21:37:54.300,466555.7686,6431072.2895
2024-09-19,21:37:56.139,466559.8846,6431071.8550
2024-09-19,21:37:57.988,466564.0703,6431072.0527
2024-09-19,21:37:59.825,466568.2085,6431071.6809
2024-09-19,21:38:01.660,466572.2747,6431071.6085
2024-09-19,21:38:03.512,466576.4494,6431071.4922
2024-09-19,21:38:05.350,466580.5329,6431071.1662
2024-09-19,21:38:09.010,466588.7036,6431071.0121
2024-09-19,21:38:10.879,466592.8638,6431070.9201
2024-09-19,21:38:12.700,466596.9517,6431070.7387
2024-09-19,21:38:14.539,466601.0504,6431070.5049
2024-09-19,21:38:16.383,466605.0768,6431071.4375
2024-09-19,21:38:18.212,466609.2548,6431070.4751
2024-09-19,21:38:20.059,466613.3477,6431070.1731
2024-09-19,21:38:21.889,466617.4424,6431069.9812
2024-09-19,21:38:23.733,466621.5780,6431070.3122
2024-09-19,21:38:25.573,466625.6901,6431069.7882
2024-09-19,21:38:27.407,466629.8196,6431069.9427
2024-09-19,21:38:29.239,466633.8774,6431069.5903
2024-09-19,21:38:31.087,466637.9316,6431069.7446
2024-09-19,21:38:32.935,466642.1244,6431069.4984
2024-09-19,21:38:34.768,466646.2359,6431069.0522
2024-09-19,21:38:36.612,466650.3412,6431068.6945
